,AutoML_solution,task,trainings_id,dataset_name,dataset_size_in_mb,dataset_rows,dataset_cols,missing_values,duplicated_rows,duplicated_cols,outliers,runtime,runtime_limit,failed,:balanced_accuracy,:rooted_mean_squared_error,relative_:balanced_accuracy,relative_:rooted_mean_squared_error
564,:gama,:tabular_classification,657786aeceecc7f1ac85b4ea,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,43.575466666666664,48,0,0.9650049871676052,,0.9841064748475268,
565,:evalml,:tabular_classification,657786aeceecc7f1ac85b4ea,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,48.92100000000001,48,0,0.940947234134719,,0.9595725181895038,
566,:autogluon,:tabular_classification,657786aeceecc7f1ac85b4ea,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,49.00743333333333,48,0,0.9805900193036723,,1.0,
567,:flaml,:tabular_classification,657786aeceecc7f1ac85b4ea,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,49.76721666666666,48,0,0.0,,0.0,
568,:tpot,:tabular_classification,657786aeceecc7f1ac85b4ea,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,50.441766666666666,48,0,0.9623066019476242,,0.9813546772900754,
569,:mljar,:tabular_classification,654c8d14042fd12905abfdc5,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,0.16558333333333333,60,0,0.0,,0,
570,:flaml,:tabular_classification,654c8d14042fd12905abfdc5,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,0.20733333333333331,60,0,0.0,,0,
571,:mljar,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,0.20166666666666666,240,0,0.0,,0.0,
572,:pycaret,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,11.286533333333333,240,0,0.9753451352096352,,0.9948241971502799,
573,:autokeras,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,30.743016666666666,240,0,0.7954670875368461,,0.811353723057455,
574,:lama,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,40.93533333333333,240,0,0.9713241018459263,,0.990722857897784,
575,:evalml,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,51.30103333333333,240,0,0.940947234134719,,0.9597393199256109,
576,:autogluon,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,86.34796666666666,240,0,0.9804195937368196,,1.0,
577,:gama,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,217.06588333333332,240,0,0.9592195938319679,,0.9783766052409775,
578,:tpot,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,242.32261666666668,240,0,0.9697310752667081,,0.9890980162591684,
579,:flaml,:tabular_classification,65087e8b87d6e0440cfb8788,letter.csv,1.412667,20000,17,0.0,0.11,0.0,0.05,250.94835,240,0,0.0,,0.0,
580,:lama,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.04395,60,0,0.0,,0,
581,:mljar,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455333333333334,60,0,0.0,,0,
582,:evalml,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455666666666668,60,0,0.0,,0,
583,:autogluon,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455999999999999,60,0,0.0,,0,
584,:pycaret,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455166666666666,60,0,0.0,,0,
585,:gama,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.04555,60,0,0.0,,0,
586,:autokeras,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455166666666666,60,0,0.0,,0,
587,:flaml,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0455666666666668,60,0,0.0,,0,
588,:tpot,:tabular_classification,64e10469c536abd58d829523,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.0472166666666667,60,0,0.0,,0,
589,:lama,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,1.6210333333333333,240,0,0.9980842911877394,,0.9980842911877394,
590,:evalml,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,2.29,240,0,1.0,,1.0,
591,:pycaret,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,2.7427,240,0,1.0,,1.0,
592,:autogluon,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,10.625216666666667,240,0,1.0,,1.0,
593,:autokeras,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,37.96575,240,0,0.9980842911877394,,0.9980842911877394,
594,:mljar,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,183.27075000000002,240,0,0.9929757343550447,,0.9929757343550447,
595,:gama,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,216.17888333333335,240,0,1.0,,1.0,
596,:tpot,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,240.21803333333335,240,0,1.0,,1.0,
597,:flaml,:tabular_classification,65043ba487d6e0440cfb8706,mushroom.csv,0.7558360000000001,8124,23,0.0,0.0,0.0,0.0,240.42541666666665,240,0,1.0,,1.0,
598,:mljar,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.18318333333333334,3,0,0.0,,0.0,
599,:pycaret,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.2740666666666666,3,0,0.0,,0.0,
600,:autokeras,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1.8077833333333333,3,0,0.0925,,0.10581506196377505,
601,:gama,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,3.1898,3,0,0.705,,0.8064823641563396,
602,:tpot,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,3.7798000000000003,3,0,0.84,,0.9609151572926599,
603,:lama,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,3.7813999999999997,3,0,0.8741666666666664,,1.0,
604,:flaml,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,4.255516666666667,3,0,0.81,,0.9265967588179221,
605,:autogluon,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,4.63715,3,0,0.8366666666666667,,0.957102001906578,
606,:evalml,:tabular_classification,6570ca538f12b9047f90d61e,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,56.30915,3,0,0.8049999999999998,,0.9208770257387989,
607,:lama,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13771666666666665,6,0,0.0,,0.0,
608,:flaml,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13804999999999998,6,0,0.0,,0.0,
609,:gama,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13815,6,0,0.0,,0.0,
610,:mljar,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.20735,6,0,0.0,,0.0,
611,:pycaret,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.25683333333333336,6,0,0.0,,0.0,
612,:autokeras,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,2.3611333333333335,6,0,0.5366666666666667,,0.6414342629482073,
613,:tpot,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,7.41595,6,0,0.7916666666666667,,0.9462151394422311,
614,:autogluon,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,7.734633333333333,6,0,0.8366666666666667,,1.0,
615,:evalml,:tabular_classification,657d70ef691b789c7c33f88d,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,47.888799999999996,6,0,0.8049999999999998,,0.9621513944223106,
616,:flaml,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13770000000000002,12,0,0.0,,0.0,
617,:gama,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13786666666666667,12,0,0.0,,0.0,
618,:lama,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.13804999999999998,12,0,0.0,,0.0,
619,:mljar,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.18868333333333334,12,0,0.0,,0.0,
620,:pycaret,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.2585166666666667,12,0,0.0,,0.0,
621,:autokeras,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,3.8283833333333335,12,0,0.4908333333333333,,0.5572374645222328,
622,:tpot,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,12.857183333333333,12,0,0.8808333333333332,,1.0,
623,:autogluon,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,13.337616666666666,12,0,0.8366666666666667,,0.9498580889309367,
624,:evalml,:tabular_classification,657d8f89691b789c7c33f897,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,49.18566666666666,12,0,0.8049999999999998,,0.9139072847682118,
625,:mljar,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.194,24,0,0.0,,0.0,
626,:pycaret,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.2974333333333333,24,0,0.0,,0.0,
627,:gama,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,41.68355,24,0,0.735,,0.823529411764706,
628,:lama,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,62.18198333333333,24,0,0.8925,,1.0,
629,:tpot,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,84.3787,24,0,0.8808333333333332,,0.9869281045751633,
630,:autogluon,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,90.09018333333333,24,0,0.8366666666666667,,0.9374416433239963,
631,:flaml,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,106.78386666666667,24,0,0.8083333333333332,,0.9056956115779644,
632,:autokeras,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,112.5181,24,0,0.4716666666666666,,0.5284780578898226,
633,:evalml,:tabular_classification,6571a6ea8f12b9047f90d643,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,120.02416666666666,24,0,0.8049999999999998,,0.9019607843137253,
634,:mljar,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.18633333333333332,48,0,0.0,,0.0,
635,:pycaret,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.328,48,0,0.0,,0.0,
636,:tpot,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,124.25621666666666,48,0,0.8808333333333332,,1.0,
637,:flaml,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,153.1776,48,0,0.8183333333333335,,0.9290444654683068,
638,:evalml,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1177.8211166666667,48,0,0.8049999999999998,,0.9139072847682118,
639,:autokeras,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,693.6381333333334,48,0,0.49833333333333335,,0.5657521286660361,
640,:evalml,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1177.8211166666667,48,0,0.8049999999999998,,0.9139072847682118,
641,:gama,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1177.82145,48,0,0.0,,0.0,
642,:autogluon,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1177.8222500000002,48,0,0.0,,0.0,
643,:lama,:tabular_classification,6567422d4c80ae15cfd79e4b,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,1177.8220333333334,48,0,0.0,,0.0,
644,:pycaret,:tabular_classification,654c90f1042fd12905abfdd3,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.24806666666666669,60,0,0.0,,0,
645,:pycaret,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,0.24878333333333333,240,0,0.0,,0.0,
646,:autokeras,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,22.32375,240,0,0.5191666666666667,,0.5899621212121212,
647,:lama,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,33.36403333333333,240,0,0.86,,0.9772727272727273,
648,:autogluon,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,51.507799999999996,240,0,0.88,,1.0,
649,:evalml,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,56.71498333333333,240,0,0.8049999999999998,,0.9147727272727271,
650,:gama,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,216.5670166666667,240,0,0.8033333333333332,,0.9128787878787877,
651,:mljar,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,229.39676666666668,240,0,0.025,,0.02840909090909091,
652,:tpot,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,241.59048333333334,240,0,0.87,,0.9886363636363636,
653,:flaml,:tabular_classification,650b53ef2dae03db08872ca4,one-hundred-plants-margin.csv,0.802932,1600,65,0.0,0.0,0.0,0.63,247.04283333333333,240,0,0.8291666666666666,,0.9422348484848484,
654,:pycaret,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,4.52685,60,0,0.9884158569708174,,0.9981727166108437,
655,:lama,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,16.626483333333333,60,0,0.983951147900845,,0.993663935463899,
656,:evalml,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,18.353450000000002,60,0,0.9777165310729587,,0.9873677754294058,
657,:autokeras,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,23.086000000000002,60,0,0.911078495239534,,0.9200719416076866,
658,:autogluon,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,27.12035,60,0,0.9812569123118727,,0.9909431045119593,
659,:mljar,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,51.73126666666667,60,0,0.9688030580817026,,0.9783663156821021,
660,:gama,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,54.369299999999996,60,0,0.9856895887170689,,0.9954195367929948,
661,:tpot,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,60.227783333333335,60,0,0.9902252791749764,,1.0,
662,:flaml,:tabular_classification,64e39ab90720ce02e48152dd,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,64.60653333333333,60,0,0.9706356224812209,,0.9802169697080679,
663,:pycaret,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,5.1133,240,0,0.9884158569708174,,1.0,
664,:lama,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,16.208000000000002,240,0,0.983951147900845,,0.9954829649499399,
665,:evalml,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,18.099749999999997,240,0,0.9777165310729587,,0.9891752789856603,
666,:autokeras,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,28.744633333333336,240,0,0.8990276868624563,,0.9095642087508514,
667,:autogluon,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,31.604316666666666,240,0,0.9812569123118727,,0.9927571531674082,
668,:gama,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,216.39828333333335,240,0,0.9856895887170689,,0.9972417801328041,
669,:tpot,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,244.41093333333336,240,0,0.9874913905188706,,0.9990646988861753,
670,:mljar,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,256.9715333333333,240,0,0.9777007245451586,,0.9891592872068066,
671,:flaml,:tabular_classification,650a971d2dae03db08872c86,optdigits.csv,1.565081,5620,65,0.0,0.0,0.03,0.18,260.83639999999997,240,0,0.9715128154636771,,0.9828988563994281,
672,:autokeras,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.13785,3,0,0.5,,0.5955027138795554,
673,:lama,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.52295,3,0,0.6727430555555556,,0.8012406306539157,
674,:pycaret,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,4.4854,3,0,0.6629774305555556,,0.7896097182734556,
675,:gama,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.8656,3,0,0.7204861111111112,,0.8581028689583872,
676,:tpot,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.2592,3,0,0.6966145833333334,,0.8296717498061514,
677,:evalml,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.2796499999999997,3,0,0.8396267361111112,,1.0,
678,:autogluon,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.340516666666667,3,0,0.6349826388888888,,0.75626776944947,
679,:flaml,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.9525333333333332,3,0,0.609375,,0.7257689325407082,
680,:pycaret,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,4.4854,3,0,0.6629774305555556,,0.7896097182734556,
681,:mljar,:tabular_classification,6587221a9de6496c97bfdf4a,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,5.299083333333333,3,0,0.6768663194444444,,0.8061514603256654,
682,:autokeras,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.2312166666666668,6,0,0.5119357638888888,,0.6097182734556732,
683,:pycaret,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.3755,6,0,0.62109375,,0.7397260273972602,
684,:lama,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.289816666666667,6,0,0.6668836805555556,,0.7942620832256397,
685,:evalml,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.2861666666666665,6,0,0.8396267361111112,,1.0,
686,:mljar,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,5.256600000000001,6,0,0.6768663194444444,,0.8061514603256654,
687,:gama,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,5.583600000000001,6,0,0.7146267361111112,,0.8511243215301112,
688,:autogluon,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,6.3649000000000004,6,0,0.6349826388888888,,0.75626776944947,
689,:tpot,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,6.386666666666667,6,0,0.6966145833333334,,0.8296717498061514,
690,:flaml,:tabular_classification,658735119de6496c97bfdf54,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,7.106066666666666,6,0,0.6174045138888888,,0.7353321271646419,
691,:pycaret,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.66775,12,0,0.6410590277777778,,0.7635047815973119,
692,:autokeras,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.7301,12,0,0.5755208333333334,,0.6854484362884466,
693,:lama,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.5514666666666668,12,0,0.6668836805555556,,0.7942620832256397,
694,:evalml,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.950816666666667,12,0,0.8396267361111112,,1.0,
695,:gama,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,10.954383333333334,12,0,0.5,,0.5955027138795554,
696,:tpot,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,12.2095,12,0,0.6966145833333334,,0.8296717498061514,
697,:autogluon,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,12.3456,12,0,0.623046875,,0.7420522098733523,
698,:flaml,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,12.531333333333333,12,0,0.6671006944444444,,0.7945205479452054,
699,:mljar,:tabular_classification,65873c1f9de6496c97bfdf5e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,13.551066666666665,12,0,0.6946614583333334,,0.8273455673300595,
700,:pycaret,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.098866666666667,24,0,0.6013454861111112,,0.7162057379167743,
701,:lama,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.45735,24,0,0.6668836805555556,,0.7942620832256397,
702,:autokeras,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.1036,24,0,0.6015625,,0.7164642026363401,
703,:evalml,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.2662833333333334,24,0,0.8396267361111112,,1.0,
704,:mljar,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,18.89671666666667,24,0,0.7424045138888888,,0.8842078056345308,
705,:gama,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,21.7838,24,0,0.6927083333333334,,0.8250193848539674,
706,:autogluon,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,24.410616666666666,24,0,0.623046875,,0.7420522098733523,
707,:tpot,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,24.569583333333334,24,0,0.6966145833333334,,0.8296717498061514,
708,:flaml,:tabular_classification,6587e4179de6496c97bfdf68,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,24.832766666666664,24,0,0.6293402777777778,,0.7495476867407599,
